Pretrained model,Lower Bound,Upper bound,Scaling,Features,Accuracy Score,F1 Score,Cohens Kappa Score
resnet50,0,153,Standardization,1138,0.4666666666666667,0.4063417763463568,0.17401229148375752
resnet50,0,153,Standardization,1779,0.4666666666666667,0.4063417763463568,0.17401229148375752
resnet50,0,153,MinMax,1786,0.5238095238095238,0.43270215068737466,0.2647058823529411
resnet50,0,153,MinMax,1499,0.5238095238095238,0.43270215068737466,0.2647058823529411
resnet50,0,153,Standardization,1445,0.4666666666666667,0.4063417763463568,0.17401229148375752
resnet50,0,153,MinMax,1195,0.5238095238095238,0.43270215068737466,0.2647058823529411
resnet50,0,153,Standardization,1150,0.4666666666666667,0.4063417763463568,0.17401229148375752
resnet50,0,153,Standardization,1126,0.4666666666666667,0.4063417763463568,0.17401229148375752
resnet50,0,153,MinMax,1197,0.5238095238095238,0.43270215068737466,0.2647058823529411
resnet50,0,153,Standardization,1102,0.4666666666666667,0.4063417763463568,0.17401229148375752
resnet50,0,153,Standardization,1519,0.4666666666666667,0.4063417763463568,0.17401229148375752
resnet50,0,153,Standardization,1372,0.4666666666666667,0.4063417763463568,0.17401229148375752
resnet50,0,153,Standardization,1364,0.4666666666666667,0.4063417763463568,0.17401229148375752
resnet50,0,153,MinMax,1212,0.5238095238095238,0.43270215068737466,0.2647058823529411
resnet50,0,153,MinMax,1051,0.5238095238095238,0.43270215068737466,0.2647058823529411
resnet50,0,153,MinMax,1614,0.5238095238095238,0.43270215068737466,0.2647058823529411
resnet50,0,153,Standardization,1465,0.45714285714285713,0.341637898274967,0.14773940904236382
resnet50,0,153,Standardization,1464,0.45714285714285713,0.341637898274967,0.14773940904236382
resnet50,0,153,Standardization,1539,0.45714285714285713,0.341637898274967,0.14773940904236382
resnet50,0,153,MinMax,1548,0.48095238095238096,0.4120578733138633,0.1882403007305482
resnet50,0,153,MinMax,1223,0.48095238095238096,0.4120578733138633,0.1882403007305482
resnet50,0,153,MinMax,1836,0.48095238095238096,0.4120578733138633,0.1882403007305482
resnet50,0,153,MinMax,1498,0.48095238095238096,0.4120578733138633,0.1882403007305482
resnet50,0,153,Standardization,1146,0.45714285714285713,0.341637898274967,0.14773940904236382
resnet50,0,153,Standardization,1476,0.45714285714285713,0.341637898274967,0.14773940904236382
resnet50,0,153,MinMax,1805,0.48095238095238096,0.4120578733138633,0.1882403007305482
resnet50,0,153,MinMax,1696,0.48095238095238096,0.4120578733138633,0.1882403007305482
resnet50,0,153,Standardization,1209,0.45714285714285713,0.341637898274967,0.14773940904236382
resnet50,0,153,Standardization,1876,0.45714285714285713,0.341637898274967,0.14773940904236382
resnet50,0,153,MinMax,1391,0.48095238095238096,0.4120578733138633,0.1882403007305482
resnet50,0,153,Standardization,1746,0.45714285714285713,0.341637898274967,0.14773940904236382
resnet50,0,153,Standardization,1777,0.45714285714285713,0.341637898274967,0.14773940904236382
resnet50,0,153,MinMax,1036,0.48095238095238096,0.4120578733138633,0.1882403007305482
resnet50,0,153,Standardization,1511,0.45714285714285713,0.341637898274967,0.14773940904236382
resnet50,0,153,MinMax,1797,0.48095238095238096,0.4120578733138633,0.1882403007305482
resnet50,0,153,MinMax,1296,0.48095238095238096,0.4120578733138633,0.1882403007305482
resnet50,0,153,Standardization,1185,0.45714285714285713,0.341637898274967,0.14773940904236382
resnet50,0,153,MinMax,1138,0.48095238095238096,0.4120578733138633,0.1882403007305482
resnet50,0,153,Standardization,1484,0.45714285714285713,0.341637898274967,0.14773940904236382
resnet50,0,153,MinMax,1032,0.48095238095238096,0.4120578733138633,0.1882403007305482
resnet50,0,153,MinMax,1816,0.48095238095238096,0.4120578733138633,0.1882403007305482
resnet50,0,153,MinMax,1378,0.48095238095238096,0.4120578733138633,0.1882403007305482
resnet50,0,153,MinMax,1741,0.48095238095238096,0.4120578733138633,0.1882403007305482
resnet50,0,153,Standardization,1145,0.45714285714285713,0.341637898274967,0.14773940904236382
resnet50,0,153,Standardization,1824,0.45714285714285713,0.341637898274967,0.14773940904236382
resnet50,0,153,MinMax,1606,0.48095238095238096,0.4120578733138633,0.1882403007305482
resnet50,0,153,MinMax,1264,0.48095238095238096,0.4120578733138633,0.1882403007305482
resnet50,0,153,MinMax,1399,0.48095238095238096,0.4120578733138633,0.1882403007305482
resnet50,0,153,MinMax,1550,0.48095238095238096,0.4120578733138633,0.1882403007305482
resnet50,0,153,MinMax,1874,0.48095238095238096,0.4120578733138633,0.1882403007305482
resnet50,0,153,MinMax,1272,0.48095238095238096,0.4120578733138633,0.1882403007305482
resnet50,0,153,MinMax,1297,0.48095238095238096,0.4120578733138633,0.1882403007305482
resnet50,0,153,Standardization,1414,0.45714285714285713,0.341637898274967,0.14773940904236382
resnet50,0,153,Standardization,1079,0.45714285714285713,0.341637898274967,0.14773940904236382
resnet50,0,153,Standardization,1361,0.45714285714285713,0.341637898274967,0.14773940904236382
resnet50,0,153,MinMax,1224,0.48095238095238096,0.4120578733138633,0.1882403007305482
resnet50,0,153,Standardization,1524,0.45714285714285713,0.341637898274967,0.14773940904236382
resnet50,0,153,MinMax,1062,0.48095238095238096,0.4120578733138633,0.1882403007305482
resnet50,0,153,Standardization,1379,0.45714285714285713,0.341637898274967,0.14773940904236382
resnet50,0,153,Standardization,1836,0.45714285714285713,0.341637898274967,0.14773940904236382
resnet50,0,153,Standardization,1344,0.45714285714285713,0.341637898274967,0.14773940904236382
resnet50,0,153,MinMax,1070,0.48095238095238096,0.4120578733138633,0.1882403007305482
resnet50,0,153,MinMax,1027,0.48095238095238096,0.4120578733138633,0.1882403007305482
resnet50,0,153,MinMax,1790,0.48095238095238096,0.4120578733138633,0.1882403007305482
resnet50,0,153,MinMax,1084,0.48095238095238096,0.4120578733138633,0.1882403007305482
resnet50,0,153,MinMax,1241,0.48095238095238096,0.4120578733138633,0.1882403007305482
resnet50,0,153,Standardization,1755,0.5190476190476191,0.44269493253166087,0.24602751413031887
resnet50,0,153,MinMax,1778,0.5571428571428572,0.503219512195122,0.3216630196936542
resnet50,0,153,Standardization,1556,0.5190476190476191,0.44269493253166087,0.24602751413031887
resnet50,0,153,Standardization,1834,0.5190476190476191,0.44269493253166087,0.24602751413031887
resnet50,0,153,MinMax,1814,0.5571428571428572,0.503219512195122,0.3216630196936542
resnet50,0,153,Standardization,1654,0.5190476190476191,0.44269493253166087,0.24602751413031887
resnet50,0,153,Standardization,1839,0.5190476190476191,0.44269493253166087,0.24602751413031887
resnet50,0,153,MinMax,1034,0.5571428571428572,0.503219512195122,0.3216630196936542
resnet50,0,153,MinMax,1488,0.5571428571428572,0.503219512195122,0.3216630196936542
resnet50,0,153,Standardization,1481,0.5190476190476191,0.44269493253166087,0.24602751413031887
resnet50,0,153,MinMax,1032,0.5571428571428572,0.503219512195122,0.3216630196936542
resnet50,0,153,MinMax,1387,0.5571428571428572,0.503219512195122,0.3216630196936542
resnet50,0,153,Standardization,1813,0.5190476190476191,0.44269493253166087,0.24602751413031887
resnet50,0,153,Standardization,1156,0.5190476190476191,0.44269493253166087,0.24602751413031887
resnet50,0,153,MinMax,1096,0.5571428571428572,0.503219512195122,0.3216630196936542
resnet50,0,153,MinMax,1328,0.5571428571428572,0.503219512195122,0.3216630196936542
resnet50,0,153,Standardization,1756,0.5190476190476191,0.44269493253166087,0.24602751413031887
resnet50,0,153,MinMax,1389,0.5571428571428572,0.503219512195122,0.3216630196936542
resnet50,0,153,Standardization,1602,0.5190476190476191,0.44269493253166087,0.24602751413031887
resnet50,0,153,Standardization,1751,0.5190476190476191,0.44269493253166087,0.24602751413031887
resnet50,0,153,Standardization,1041,0.5190476190476191,0.44269493253166087,0.24602751413031887
resnet50,0,153,MinMax,1052,0.5571428571428572,0.503219512195122,0.3216630196936542
resnet50,0,153,Standardization,1318,0.5190476190476191,0.44269493253166087,0.24602751413031887
resnet50,0,153,MinMax,1405,0.5571428571428572,0.503219512195122,0.3216630196936542
resnet50,0,153,MinMax,1626,0.5571428571428572,0.503219512195122,0.3216630196936542
resnet50,0,153,Standardization,1045,0.5190476190476191,0.44269493253166087,0.24602751413031887
resnet50,0,153,MinMax,1504,0.5571428571428572,0.503219512195122,0.3216630196936542
resnet50,0,153,MinMax,1120,0.5571428571428572,0.503219512195122,0.3216630196936542
resnet50,0,153,MinMax,1379,0.5571428571428572,0.503219512195122,0.3216630196936542
resnet50,0,153,MinMax,1334,0.5571428571428572,0.503219512195122,0.3216630196936542
resnet50,0,153,Standardization,1604,0.5190476190476191,0.44269493253166087,0.24602751413031887
resnet50,0,153,MinMax,1312,0.5571428571428572,0.503219512195122,0.3216630196936542
resnet50,0,153,MinMax,1223,0.5571428571428572,0.503219512195122,0.3216630196936542
resnet50,0,153,MinMax,1510,0.5571428571428572,0.503219512195122,0.3216630196936542
resnet50,0,153,Standardization,1058,0.5190476190476191,0.44269493253166087,0.24602751413031887
resnet50,0,153,Standardization,1070,0.5190476190476191,0.44269493253166087,0.24602751413031887
resnet50,0,153,MinMax,1520,0.5571428571428572,0.503219512195122,0.3216630196936542
resnet50,0,153,Standardization,1034,0.5190476190476191,0.44269493253166087,0.24602751413031887
resnet50,0,153,MinMax,1434,0.5571428571428572,0.503219512195122,0.3216630196936542
resnet50,0,153,MinMax,1184,0.5571428571428572,0.503219512195122,0.3216630196936542
resnet50,0,153,Standardization,1333,0.5190476190476191,0.44269493253166087,0.24602751413031887
resnet50,0,153,Standardization,1767,0.5190476190476191,0.44269493253166087,0.24602751413031887
resnet50,0,153,MinMax,1485,0.5571428571428572,0.503219512195122,0.3216630196936542
resnet50,0,153,Standardization,1200,0.5190476190476191,0.44269493253166087,0.24602751413031887
resnet50,0,153,MinMax,1168,0.5571428571428572,0.503219512195122,0.3216630196936542
resnet50,0,153,MinMax,1883,0.5571428571428572,0.503219512195122,0.3216630196936542
resnet50,0,153,MinMax,1526,0.5571428571428572,0.503219512195122,0.3216630196936542
resnet50,0,153,MinMax,1250,0.5571428571428572,0.503219512195122,0.3216630196936542
resnet50,0,153,MinMax,1617,0.5571428571428572,0.503219512195122,0.3216630196936542
resnet50,0,153,Standardization,1159,0.40476190476190477,0.35078299929785084,0.08194313293463429
resnet50,0,153,Standardization,1844,0.40476190476190477,0.35078299929785084,0.08194313293463429
resnet50,0,153,MinMax,1362,0.4238095238095238,0.27239506172839506,0.08924731182795698
resnet50,0,153,Standardization,1449,0.40476190476190477,0.35078299929785084,0.08194313293463429
resnet50,0,153,MinMax,1804,0.4238095238095238,0.27239506172839506,0.08924731182795698
resnet50,0,153,MinMax,1409,0.4238095238095238,0.27239506172839506,0.08924731182795698
resnet50,0,153,Standardization,1521,0.40476190476190477,0.35078299929785084,0.08194313293463429
resnet50,0,153,MinMax,1280,0.4238095238095238,0.27239506172839506,0.08924731182795698
resnet50,0,153,MinMax,1544,0.4238095238095238,0.27239506172839506,0.08924731182795698
resnet50,0,153,Standardization,1465,0.40476190476190477,0.35078299929785084,0.08194313293463429
resnet50,0,153,Standardization,1137,0.40476190476190477,0.35078299929785084,0.08194313293463429
resnet50,0,153,Standardization,1158,0.40476190476190477,0.35078299929785084,0.08194313293463429
resnet50,0,153,Standardization,1690,0.40476190476190477,0.35078299929785084,0.08194313293463429
resnet50,0,153,MinMax,1125,0.4238095238095238,0.27239506172839506,0.08924731182795698
resnet50,0,153,MinMax,1154,0.4238095238095238,0.27239506172839506,0.08924731182795698
resnet50,0,153,Standardization,1692,0.40476190476190477,0.35078299929785084,0.08194313293463429
resnet50,0,153,MinMax,1487,0.4238095238095238,0.27239506172839506,0.08924731182795698
resnet50,0,153,MinMax,1610,0.4238095238095238,0.27239506172839506,0.08924731182795698
resnet50,0,153,MinMax,1366,0.4238095238095238,0.27239506172839506,0.08924731182795698
resnet50,0,153,Standardization,1688,0.40476190476190477,0.35078299929785084,0.08194313293463429
resnet50,0,153,Standardization,1722,0.40476190476190477,0.35078299929785084,0.08194313293463429
resnet50,0,153,MinMax,1354,0.4238095238095238,0.27239506172839506,0.08924731182795698
resnet50,0,153,Standardization,1025,0.40476190476190477,0.35078299929785084,0.08194313293463429
resnet50,0,153,MinMax,1027,0.4238095238095238,0.27239506172839506,0.08924731182795698
resnet50,0,153,Standardization,1115,0.40476190476190477,0.35078299929785084,0.08194313293463429
resnet50,0,153,MinMax,1766,0.4238095238095238,0.27239506172839506,0.08924731182795698
resnet50,0,153,MinMax,1624,0.4238095238095238,0.27239506172839506,0.08924731182795698
resnet50,0,153,Standardization,1337,0.40476190476190477,0.35078299929785084,0.08194313293463429
resnet50,0,153,MinMax,1643,0.4238095238095238,0.27239506172839506,0.08924731182795698
resnet50,0,153,MinMax,1069,0.4238095238095238,0.27239506172839506,0.08924731182795698
resnet50,0,153,MinMax,1308,0.4238095238095238,0.27239506172839506,0.08924731182795698
resnet50,0,153,MinMax,1230,0.4238095238095238,0.27239506172839506,0.08924731182795698
resnet50,0,153,Standardization,1289,0.40476190476190477,0.35078299929785084,0.08194313293463429
resnet50,0,153,MinMax,1075,0.4238095238095238,0.27239506172839506,0.08924731182795698
resnet50,0,153,Standardization,1669,0.40476190476190477,0.35078299929785084,0.08194313293463429
resnet50,0,153,Standardization,1691,0.40476190476190477,0.35078299929785084,0.08194313293463429
resnet50,0,153,Standardization,1524,0.40476190476190477,0.35078299929785084,0.08194313293463429
resnet50,0,153,MinMax,1645,0.4238095238095238,0.27239506172839506,0.08924731182795698
resnet50,0,153,Standardization,1725,0.40476190476190477,0.35078299929785084,0.08194313293463429
resnet50,0,153,MinMax,1854,0.4238095238095238,0.27239506172839506,0.08924731182795698
resnet50,0,153,Standardization,1431,0.40476190476190477,0.35078299929785084,0.08194313293463429
resnet50,0,153,Standardization,1212,0.40476190476190477,0.35078299929785084,0.08194313293463429
resnet50,0,153,MinMax,1037,0.4238095238095238,0.27239506172839506,0.08924731182795698
resnet50,0,153,Standardization,1234,0.40476190476190477,0.35078299929785084,0.08194313293463429
resnet50,0,153,MinMax,1267,0.4238095238095238,0.27239506172839506,0.08924731182795698
resnet50,0,153,MinMax,1521,0.4238095238095238,0.27239506172839506,0.08924731182795698
resnet50,0,153,MinMax,1161,0.4238095238095238,0.27239506172839506,0.08924731182795698
resnet50,0,153,Standardization,1597,0.40476190476190477,0.35078299929785084,0.08194313293463429
resnet50,0,153,MinMax,1383,0.4238095238095238,0.27239506172839506,0.08924731182795698
resnet50,0,153,MinMax,1717,0.4238095238095238,0.27239506172839506,0.08924731182795698
resnet50,0,153,MinMax,1504,0.3523809523809524,0.23030303030303031,-0.014060502769492889
resnet50,0,153,Standardization,1116,0.5285714285714286,0.5231802535256066,0.28416485900216926
resnet50,0,153,MinMax,1528,0.3523809523809524,0.23030303030303031,-0.014060502769492889
resnet50,0,153,Standardization,1734,0.5285714285714286,0.5231802535256066,0.28416485900216926
resnet50,0,153,MinMax,1563,0.3523809523809524,0.23030303030303031,-0.014060502769492889
resnet50,0,153,MinMax,1541,0.3523809523809524,0.23030303030303031,-0.014060502769492889
resnet50,0,153,MinMax,1265,0.3523809523809524,0.23030303030303031,-0.014060502769492889
resnet50,0,153,MinMax,1772,0.3523809523809524,0.23030303030303031,-0.014060502769492889
resnet50,0,153,Standardization,1397,0.5285714285714286,0.5231802535256066,0.28416485900216926
resnet50,0,153,MinMax,1874,0.3523809523809524,0.23030303030303031,-0.014060502769492889
resnet50,0,153,MinMax,1744,0.3523809523809524,0.23030303030303031,-0.014060502769492889
resnet50,0,153,MinMax,1174,0.3523809523809524,0.23030303030303031,-0.014060502769492889
resnet50,0,153,MinMax,1098,0.3523809523809524,0.23030303030303031,-0.014060502769492889
resnet50,0,153,MinMax,1349,0.3523809523809524,0.23030303030303031,-0.014060502769492889
resnet50,0,153,MinMax,1310,0.3523809523809524,0.23030303030303031,-0.014060502769492889
resnet50,0,153,MinMax,1136,0.3523809523809524,0.23030303030303031,-0.014060502769492889
resnet50,0,153,Standardization,1382,0.5285714285714286,0.5231802535256066,0.28416485900216926
resnet50,0,153,MinMax,1076,0.3523809523809524,0.23030303030303031,-0.014060502769492889
resnet50,0,153,MinMax,1849,0.3523809523809524,0.23030303030303031,-0.014060502769492889
resnet50,0,153,Standardization,1644,0.5285714285714286,0.5231802535256066,0.28416485900216926
resnet50,0,153,MinMax,1225,0.3523809523809524,0.23030303030303031,-0.014060502769492889
resnet50,0,153,Standardization,1035,0.5285714285714286,0.5231802535256066,0.28416485900216926
resnet50,0,153,Standardization,1712,0.5285714285714286,0.5231802535256066,0.28416485900216926
resnet50,0,153,Standardization,1112,0.5285714285714286,0.5231802535256066,0.28416485900216926
resnet50,0,153,MinMax,1538,0.3523809523809524,0.23030303030303031,-0.014060502769492889
resnet50,0,153,Standardization,1542,0.5285714285714286,0.5231802535256066,0.28416485900216926
resnet50,0,153,MinMax,1805,0.3523809523809524,0.23030303030303031,-0.014060502769492889
resnet50,0,153,Standardization,1751,0.5285714285714286,0.5231802535256066,0.28416485900216926
resnet50,0,153,Standardization,1149,0.5285714285714286,0.5231802535256066,0.28416485900216926
resnet50,0,153,Standardization,1373,0.5285714285714286,0.5231802535256066,0.28416485900216926
resnet50,0,153,MinMax,1868,0.3523809523809524,0.23030303030303031,-0.014060502769492889
resnet50,0,153,MinMax,1707,0.3523809523809524,0.23030303030303031,-0.014060502769492889
resnet50,0,153,Standardization,1865,0.5285714285714286,0.5231802535256066,0.28416485900216926
resnet50,0,153,Standardization,1561,0.5285714285714286,0.5231802535256066,0.28416485900216926
resnet50,0,153,MinMax,1861,0.3523809523809524,0.23030303030303031,-0.014060502769492889
resnet50,0,153,Standardization,1744,0.5285714285714286,0.5231802535256066,0.28416485900216926
resnet50,0,153,Standardization,1159,0.5285714285714286,0.5231802535256066,0.28416485900216926
resnet50,0,153,MinMax,1029,0.3523809523809524,0.23030303030303031,-0.014060502769492889
resnet50,0,153,MinMax,1202,0.3523809523809524,0.23030303030303031,-0.014060502769492889
resnet50,0,153,MinMax,1039,0.3523809523809524,0.23030303030303031,-0.014060502769492889
resnet50,0,153,MinMax,1506,0.3523809523809524,0.23030303030303031,-0.014060502769492889
resnet50,0,153,MinMax,1407,0.3523809523809524,0.23030303030303031,-0.014060502769492889
resnet50,0,153,MinMax,1439,0.3523809523809524,0.23030303030303031,-0.014060502769492889
resnet50,0,153,MinMax,1316,0.3523809523809524,0.23030303030303031,-0.014060502769492889
resnet50,0,153,Standardization,1376,0.5285714285714286,0.5231802535256066,0.28416485900216926
resnet50,0,153,MinMax,1690,0.3523809523809524,0.23030303030303031,-0.014060502769492889
resnet50,0,153,MinMax,1197,0.3523809523809524,0.23030303030303031,-0.014060502769492889
resnet50,0,153,MinMax,1315,0.3523809523809524,0.23030303030303031,-0.014060502769492889
resnet50,0,153,MinMax,1513,0.3523809523809524,0.23030303030303031,-0.014060502769492889
resnet50,0,153,Standardization,1662,0.5285714285714286,0.5231802535256066,0.28416485900216926
resnet50,0,153,MinMax,1306,0.4714285714285714,0.38346120843869586,0.17084622772382885
resnet50,0,153,MinMax,1734,0.4714285714285714,0.38346120843869586,0.17084622772382885
resnet50,0,153,Standardization,1627,0.5952380952380952,0.49082663368377655,0.3765716680637049
resnet50,0,153,Standardization,1874,0.5952380952380952,0.49082663368377655,0.3765716680637049
resnet50,0,153,MinMax,1196,0.4714285714285714,0.38346120843869586,0.17084622772382885
resnet50,0,153,MinMax,1239,0.4714285714285714,0.38346120843869586,0.17084622772382885
resnet50,0,153,MinMax,1228,0.4714285714285714,0.38346120843869586,0.17084622772382885
resnet50,0,153,MinMax,1271,0.4714285714285714,0.38346120843869586,0.17084622772382885
resnet50,0,153,Standardization,1272,0.5952380952380952,0.49082663368377655,0.3765716680637049
resnet50,0,153,MinMax,1581,0.4714285714285714,0.38346120843869586,0.17084622772382885
resnet50,0,153,MinMax,1073,0.4714285714285714,0.38346120843869586,0.17084622772382885
resnet50,0,153,MinMax,1608,0.4714285714285714,0.38346120843869586,0.17084622772382885
resnet50,0,153,Standardization,1099,0.5952380952380952,0.49082663368377655,0.3765716680637049
resnet50,0,153,Standardization,1378,0.5952380952380952,0.49082663368377655,0.3765716680637049
resnet50,0,153,MinMax,1699,0.4714285714285714,0.38346120843869586,0.17084622772382885
resnet50,0,153,MinMax,1262,0.4714285714285714,0.38346120843869586,0.17084622772382885
resnet50,0,153,Standardization,1243,0.5952380952380952,0.49082663368377655,0.3765716680637049
resnet50,0,153,MinMax,1436,0.4714285714285714,0.38346120843869586,0.17084622772382885
resnet50,0,153,Standardization,1420,0.5952380952380952,0.49082663368377655,0.3765716680637049
resnet50,0,153,MinMax,1266,0.4714285714285714,0.38346120843869586,0.17084622772382885
resnet50,0,153,MinMax,1509,0.4714285714285714,0.38346120843869586,0.17084622772382885
resnet50,0,153,MinMax,1680,0.4714285714285714,0.38346120843869586,0.17084622772382885
resnet50,0,153,MinMax,1816,0.4714285714285714,0.38346120843869586,0.17084622772382885
resnet50,0,153,Standardization,1245,0.5952380952380952,0.49082663368377655,0.3765716680637049
resnet50,0,153,Standardization,1276,0.5952380952380952,0.49082663368377655,0.3765716680637049
resnet50,0,153,Standardization,1548,0.5952380952380952,0.49082663368377655,0.3765716680637049
resnet50,0,153,Standardization,1715,0.5952380952380952,0.49082663368377655,0.3765716680637049
resnet50,0,153,Standardization,1561,0.5952380952380952,0.49082663368377655,0.3765716680637049
resnet50,0,153,Standardization,1785,0.5952380952380952,0.49082663368377655,0.3765716680637049
resnet50,0,153,MinMax,1616,0.4714285714285714,0.38346120843869586,0.17084622772382885
resnet50,0,153,MinMax,1321,0.4714285714285714,0.38346120843869586,0.17084622772382885
resnet50,0,153,Standardization,1203,0.5952380952380952,0.49082663368377655,0.3765716680637049
resnet50,0,153,Standardization,1750,0.5952380952380952,0.49082663368377655,0.3765716680637049
resnet50,0,153,Standardization,1612,0.5952380952380952,0.49082663368377655,0.3765716680637049
resnet50,0,153,MinMax,1678,0.4714285714285714,0.38346120843869586,0.17084622772382885
resnet50,0,153,MinMax,1861,0.4714285714285714,0.38346120843869586,0.17084622772382885
resnet50,0,153,MinMax,1359,0.4714285714285714,0.38346120843869586,0.17084622772382885
resnet50,0,153,Standardization,1028,0.5952380952380952,0.49082663368377655,0.3765716680637049
resnet50,0,153,MinMax,1247,0.4714285714285714,0.38346120843869586,0.17084622772382885
resnet50,0,153,Standardization,1633,0.5952380952380952,0.49082663368377655,0.3765716680637049
resnet50,0,153,Standardization,1429,0.5952380952380952,0.49082663368377655,0.3765716680637049
resnet50,0,153,Standardization,1389,0.5952380952380952,0.49082663368377655,0.3765716680637049
resnet50,0,153,Standardization,1780,0.5952380952380952,0.49082663368377655,0.3765716680637049
resnet50,0,153,MinMax,1055,0.4714285714285714,0.38346120843869586,0.17084622772382885
resnet50,0,153,Standardization,1433,0.5952380952380952,0.49082663368377655,0.3765716680637049
resnet50,0,153,MinMax,1754,0.4714285714285714,0.38346120843869586,0.17084622772382885
resnet50,0,153,MinMax,1492,0.4714285714285714,0.38346120843869586,0.17084622772382885
resnet50,0,153,MinMax,1883,0.4714285714285714,0.38346120843869586,0.17084622772382885
resnet50,0,153,MinMax,1504,0.4714285714285714,0.38346120843869586,0.17084622772382885
resnet50,0,153,MinMax,1144,0.5167464114832536,0.43728099781441904,0.2516131319577395
resnet50,0,153,Standardization,1624,0.4784688995215311,0.4588827374215502,0.19199120380222745
resnet50,0,153,Standardization,1348,0.4784688995215311,0.4588827374215502,0.19199120380222745
resnet50,0,153,MinMax,1315,0.5167464114832536,0.43728099781441904,0.2516131319577395
resnet50,0,153,Standardization,1625,0.4784688995215311,0.4588827374215502,0.19199120380222745
resnet50,0,153,MinMax,1411,0.5167464114832536,0.43728099781441904,0.2516131319577395
resnet50,0,153,MinMax,1803,0.5167464114832536,0.43728099781441904,0.2516131319577395
resnet50,0,153,Standardization,1054,0.4784688995215311,0.4588827374215502,0.19199120380222745
resnet50,0,153,Standardization,1276,0.4784688995215311,0.4588827374215502,0.19199120380222745
resnet50,0,153,MinMax,1303,0.5167464114832536,0.43728099781441904,0.2516131319577395
resnet50,0,153,Standardization,1677,0.4784688995215311,0.4588827374215502,0.19199120380222745
resnet50,0,153,MinMax,1535,0.5167464114832536,0.43728099781441904,0.2516131319577395
resnet50,0,153,Standardization,1179,0.4784688995215311,0.4588827374215502,0.19199120380222745
resnet50,0,153,Standardization,1277,0.4784688995215311,0.4588827374215502,0.19199120380222745
resnet50,0,153,Standardization,1635,0.4784688995215311,0.4588827374215502,0.19199120380222745
resnet50,0,153,MinMax,1302,0.5167464114832536,0.43728099781441904,0.2516131319577395
resnet50,0,153,Standardization,1587,0.4784688995215311,0.4588827374215502,0.19199120380222745
resnet50,0,153,MinMax,1823,0.5167464114832536,0.43728099781441904,0.2516131319577395
