Pretrained model,Lower Bound,Upper bound,Scaling,Features,Accuracy Score,F1 Score,Cohens Kappa Score
vgg16,0,10,MinMax,308,0.7904761904761904,0.7640484588897287,0.6864182447566688
vgg16,0,10,Standardization,485,0.7238095238095238,0.730843101849111,0.5906707890845544
vgg16,0,10,Standardization,511,0.7238095238095238,0.730843101849111,0.5906707890845544
vgg16,0,10,Standardization,285,0.7238095238095238,0.730843101849111,0.5906707890845544
vgg16,0,10,MinMax,377,0.7904761904761904,0.7640484588897287,0.6864182447566688
vgg16,0,10,Standardization,357,0.7238095238095238,0.730843101849111,0.5906707890845544
vgg16,0,10,MinMax,299,0.7904761904761904,0.7640484588897287,0.6864182447566688
vgg16,0,10,MinMax,473,0.7904761904761904,0.7640484588897287,0.6864182447566688
vgg16,0,10,Standardization,455,0.7238095238095238,0.730843101849111,0.5906707890845544
vgg16,0,10,Standardization,371,0.7238095238095238,0.730843101849111,0.5906707890845544
vgg16,0,10,Standardization,438,0.7238095238095238,0.730843101849111,0.5906707890845544
vgg16,0,10,Standardization,416,0.7238095238095238,0.730843101849111,0.5906707890845544
vgg16,0,10,Standardization,274,0.7238095238095238,0.730843101849111,0.5906707890845544
vgg16,0,10,Standardization,407,0.7238095238095238,0.730843101849111,0.5906707890845544
vgg16,0,10,MinMax,390,0.7904761904761904,0.7640484588897287,0.6864182447566688
vgg16,0,10,Standardization,370,0.7238095238095238,0.730843101849111,0.5906707890845544
vgg16,0,10,MinMax,434,0.7904761904761904,0.7640484588897287,0.6864182447566688
vgg16,0,10,Standardization,388,0.7238095238095238,0.730843101849111,0.5906707890845544
vgg16,0,10,MinMax,267,0.7904761904761904,0.7640484588897287,0.6864182447566688
vgg16,0,10,Standardization,446,0.8380952380952381,0.8360671213572202,0.7576703774097203
vgg16,0,10,MinMax,383,0.8333333333333334,0.8179108636363758,0.7451014392231663
vgg16,0,10,MinMax,258,0.8333333333333334,0.8179108636363758,0.7451014392231663
vgg16,0,10,Standardization,460,0.8380952380952381,0.8360671213572202,0.7576703774097203
vgg16,0,10,MinMax,301,0.8333333333333334,0.8179108636363758,0.7451014392231663
vgg16,0,10,Standardization,350,0.8380952380952381,0.8360671213572202,0.7576703774097203
vgg16,0,10,MinMax,277,0.8333333333333334,0.8179108636363758,0.7451014392231663
vgg16,0,10,MinMax,398,0.8333333333333334,0.8179108636363758,0.7451014392231663
vgg16,0,10,MinMax,282,0.8333333333333334,0.8179108636363758,0.7451014392231663
vgg16,0,10,Standardization,307,0.8380952380952381,0.8360671213572202,0.7576703774097203
vgg16,0,10,Standardization,487,0.8380952380952381,0.8360671213572202,0.7576703774097203
vgg16,0,10,Standardization,260,0.8380952380952381,0.8360671213572202,0.7576703774097203
vgg16,0,10,MinMax,410,0.8333333333333334,0.8179108636363758,0.7451014392231663
vgg16,0,10,Standardization,305,0.8380952380952381,0.8360671213572202,0.7576703774097203
vgg16,0,10,MinMax,257,0.8333333333333334,0.8179108636363758,0.7451014392231663
vgg16,0,10,Standardization,338,0.8380952380952381,0.8360671213572202,0.7576703774097203
vgg16,0,10,MinMax,365,0.8333333333333334,0.8179108636363758,0.7451014392231663
vgg16,0,10,Standardization,344,0.8380952380952381,0.8360671213572202,0.7576703774097203
vgg16,0,10,Standardization,467,0.8380952380952381,0.8360671213572202,0.7576703774097203
vgg16,0,10,MinMax,306,0.8333333333333334,0.8179108636363758,0.7451014392231663
vgg16,0,10,Standardization,280,0.8380952380952381,0.8360671213572202,0.7576703774097203
vgg16,0,10,MinMax,303,0.8333333333333334,0.8179108636363758,0.7451014392231663
vgg16,0,10,Standardization,296,0.8380952380952381,0.8360671213572202,0.7576703774097203
vgg16,0,10,Standardization,502,0.8380952380952381,0.8360671213572202,0.7576703774097203
vgg16,0,10,MinMax,434,0.8333333333333334,0.8179108636363758,0.7451014392231663
vgg16,0,10,Standardization,354,0.8380952380952381,0.8360671213572202,0.7576703774097203
vgg16,0,10,Standardization,457,0.8380952380952381,0.8360671213572202,0.7576703774097203
vgg16,0,10,Standardization,408,0.8380952380952381,0.8360671213572202,0.7576703774097203
vgg16,0,10,MinMax,375,0.8333333333333334,0.8179108636363758,0.7451014392231663
vgg16,0,10,Standardization,452,0.8380952380952381,0.8360671213572202,0.7576703774097203
vgg16,0,10,MinMax,356,0.8333333333333334,0.8179108636363758,0.7451014392231663
vgg16,0,10,MinMax,490,0.8333333333333334,0.8179108636363758,0.7451014392231663
vgg16,0,10,Standardization,468,0.8380952380952381,0.8360671213572202,0.7576703774097203
vgg16,0,10,Standardization,462,0.8380952380952381,0.8360671213572202,0.7576703774097203
vgg16,0,10,MinMax,321,0.8333333333333334,0.8179108636363758,0.7451014392231663
vgg16,0,10,MinMax,438,0.8333333333333334,0.8179108636363758,0.7451014392231663
vgg16,0,10,Standardization,404,0.8380952380952381,0.8360671213572202,0.7576703774097203
vgg16,0,10,Standardization,398,0.8380952380952381,0.8360671213572202,0.7576703774097203
vgg16,0,10,Standardization,298,0.8380952380952381,0.8360671213572202,0.7576703774097203
vgg16,0,10,MinMax,326,0.8333333333333334,0.8179108636363758,0.7451014392231663
vgg16,0,10,Standardization,458,0.8380952380952381,0.8360671213572202,0.7576703774097203
vgg16,0,10,Standardization,436,0.8380952380952381,0.8360671213572202,0.7576703774097203
vgg16,0,10,Standardization,314,0.8380952380952381,0.8360671213572202,0.7576703774097203
vgg16,0,10,MinMax,504,0.8333333333333334,0.8179108636363758,0.7451014392231663
vgg16,0,10,MinMax,320,0.8333333333333334,0.8179108636363758,0.7451014392231663
vgg16,0,10,Standardization,273,0.8380952380952381,0.8360671213572202,0.7576703774097203
vgg16,0,10,Standardization,427,0.8380952380952381,0.8360671213572202,0.7576703774097203
vgg16,0,10,MinMax,312,0.8333333333333334,0.8179108636363758,0.7451014392231663
vgg16,0,10,Standardization,509,0.819047619047619,0.8066045066045066,0.727607864554888
vgg16,0,10,MinMax,485,0.7904761904761904,0.7757547463429816,0.6850501056650078
vgg16,0,10,Standardization,462,0.819047619047619,0.8066045066045066,0.727607864554888
vgg16,0,10,MinMax,356,0.7904761904761904,0.7757547463429816,0.6850501056650078
vgg16,0,10,Standardization,398,0.819047619047619,0.8066045066045066,0.727607864554888
vgg16,0,10,MinMax,462,0.7904761904761904,0.7757547463429816,0.6850501056650078
vgg16,0,10,MinMax,487,0.7904761904761904,0.7757547463429816,0.6850501056650078
vgg16,0,10,Standardization,393,0.819047619047619,0.8066045066045066,0.727607864554888
vgg16,0,10,Standardization,265,0.819047619047619,0.8066045066045066,0.727607864554888
vgg16,0,10,MinMax,277,0.7904761904761904,0.7757547463429816,0.6850501056650078
vgg16,0,10,Standardization,342,0.819047619047619,0.8066045066045066,0.727607864554888
vgg16,0,10,Standardization,354,0.819047619047619,0.8066045066045066,0.727607864554888
vgg16,0,10,Standardization,335,0.819047619047619,0.8066045066045066,0.727607864554888
vgg16,0,10,MinMax,303,0.7904761904761904,0.7757547463429816,0.6850501056650078
vgg16,0,10,MinMax,365,0.7904761904761904,0.7757547463429816,0.6850501056650078
vgg16,0,10,Standardization,476,0.819047619047619,0.8066045066045066,0.727607864554888
vgg16,0,10,Standardization,363,0.819047619047619,0.8066045066045066,0.727607864554888
vgg16,0,10,MinMax,360,0.7904761904761904,0.7757547463429816,0.6850501056650078
vgg16,0,10,MinMax,488,0.7904761904761904,0.7757547463429816,0.6850501056650078
vgg16,0,10,MinMax,460,0.7904761904761904,0.7757547463429816,0.6850501056650078
vgg16,0,10,MinMax,278,0.7904761904761904,0.7757547463429816,0.6850501056650078
vgg16,0,10,MinMax,473,0.7904761904761904,0.7757547463429816,0.6850501056650078
vgg16,0,10,Standardization,388,0.819047619047619,0.8066045066045066,0.727607864554888
vgg16,0,10,MinMax,504,0.7904761904761904,0.7757547463429816,0.6850501056650078
vgg16,0,10,Standardization,259,0.819047619047619,0.8066045066045066,0.727607864554888
vgg16,0,10,Standardization,472,0.819047619047619,0.8066045066045066,0.727607864554888
vgg16,0,10,Standardization,348,0.819047619047619,0.8066045066045066,0.727607864554888
vgg16,0,10,MinMax,408,0.7904761904761904,0.7757547463429816,0.6850501056650078
vgg16,0,10,MinMax,401,0.7904761904761904,0.7757547463429816,0.6850501056650078
vgg16,0,10,Standardization,298,0.819047619047619,0.8066045066045066,0.727607864554888
vgg16,0,10,Standardization,407,0.819047619047619,0.8066045066045066,0.727607864554888
vgg16,0,10,Standardization,507,0.819047619047619,0.8066045066045066,0.727607864554888
vgg16,0,10,Standardization,295,0.819047619047619,0.8066045066045066,0.727607864554888
vgg16,0,10,Standardization,424,0.819047619047619,0.8066045066045066,0.727607864554888
vgg16,0,10,MinMax,337,0.7904761904761904,0.7757547463429816,0.6850501056650078
vgg16,0,10,MinMax,314,0.7904761904761904,0.7757547463429816,0.6850501056650078
vgg16,0,10,Standardization,272,0.819047619047619,0.8066045066045066,0.727607864554888
vgg16,0,10,Standardization,459,0.819047619047619,0.8066045066045066,0.727607864554888
vgg16,0,10,Standardization,311,0.819047619047619,0.8066045066045066,0.727607864554888
vgg16,0,10,Standardization,274,0.819047619047619,0.8066045066045066,0.727607864554888
vgg16,0,10,MinMax,379,0.7904761904761904,0.7757547463429816,0.6850501056650078
vgg16,0,10,MinMax,438,0.7904761904761904,0.7757547463429816,0.6850501056650078
vgg16,0,10,Standardization,312,0.819047619047619,0.8066045066045066,0.727607864554888
vgg16,0,10,Standardization,417,0.819047619047619,0.8066045066045066,0.727607864554888
vgg16,0,10,Standardization,408,0.819047619047619,0.8066045066045066,0.727607864554888
vgg16,0,10,Standardization,256,0.819047619047619,0.8066045066045066,0.727607864554888
vgg16,0,10,Standardization,285,0.819047619047619,0.8066045066045066,0.727607864554888
vgg16,0,10,Standardization,260,0.819047619047619,0.8066045066045066,0.727607864554888
vgg16,0,10,Standardization,378,0.8523809523809524,0.841314498954731,0.7773064687168612
vgg16,0,10,MinMax,329,0.9238095238095239,0.9185703185703186,0.8853633572159673
vgg16,0,10,MinMax,485,0.9238095238095239,0.9185703185703186,0.8853633572159673
vgg16,0,10,MinMax,265,0.9238095238095239,0.9185703185703186,0.8853633572159673
vgg16,0,10,MinMax,376,0.9238095238095239,0.9185703185703186,0.8853633572159673
vgg16,0,10,Standardization,282,0.8523809523809524,0.841314498954731,0.7773064687168612
vgg16,0,10,Standardization,371,0.8523809523809524,0.841314498954731,0.7773064687168612
vgg16,0,10,Standardization,479,0.8523809523809524,0.841314498954731,0.7773064687168612
vgg16,0,10,Standardization,421,0.8523809523809524,0.841314498954731,0.7773064687168612
vgg16,0,10,MinMax,301,0.9238095238095239,0.9185703185703186,0.8853633572159673
vgg16,0,10,Standardization,489,0.8523809523809524,0.841314498954731,0.7773064687168612
vgg16,0,10,MinMax,320,0.9238095238095239,0.9185703185703186,0.8853633572159673
vgg16,0,10,MinMax,396,0.9238095238095239,0.9185703185703186,0.8853633572159673
vgg16,0,10,Standardization,502,0.8523809523809524,0.841314498954731,0.7773064687168612
vgg16,0,10,Standardization,441,0.8523809523809524,0.841314498954731,0.7773064687168612
vgg16,0,10,MinMax,412,0.9238095238095239,0.9185703185703186,0.8853633572159673
vgg16,0,10,Standardization,457,0.8523809523809524,0.841314498954731,0.7773064687168612
vgg16,0,10,Standardization,366,0.8523809523809524,0.841314498954731,0.7773064687168612
vgg16,0,10,Standardization,445,0.8523809523809524,0.841314498954731,0.7773064687168612
vgg16,0,10,MinMax,497,0.9238095238095239,0.9185703185703186,0.8853633572159673
vgg16,0,10,Standardization,417,0.8523809523809524,0.841314498954731,0.7773064687168612
vgg16,0,10,Standardization,510,0.8523809523809524,0.841314498954731,0.7773064687168612
vgg16,0,10,Standardization,373,0.8523809523809524,0.841314498954731,0.7773064687168612
vgg16,0,10,Standardization,433,0.8523809523809524,0.841314498954731,0.7773064687168612
vgg16,0,10,MinMax,332,0.9238095238095239,0.9185703185703186,0.8853633572159673
vgg16,0,10,Standardization,338,0.8523809523809524,0.841314498954731,0.7773064687168612
vgg16,0,10,MinMax,416,0.9238095238095239,0.9185703185703186,0.8853633572159673
vgg16,0,10,MinMax,353,0.9238095238095239,0.9185703185703186,0.8853633572159673
vgg16,0,10,Standardization,298,0.8523809523809524,0.841314498954731,0.7773064687168612
vgg16,0,10,MinMax,475,0.9238095238095239,0.9185703185703186,0.8853633572159673
vgg16,0,10,MinMax,352,0.9238095238095239,0.9185703185703186,0.8853633572159673
vgg16,0,10,Standardization,263,0.8523809523809524,0.841314498954731,0.7773064687168612
vgg16,0,10,MinMax,473,0.9238095238095239,0.9185703185703186,0.8853633572159673
vgg16,0,10,Standardization,361,0.8523809523809524,0.841314498954731,0.7773064687168612
vgg16,0,10,Standardization,362,0.8523809523809524,0.841314498954731,0.7773064687168612
vgg16,0,10,Standardization,443,0.8523809523809524,0.841314498954731,0.7773064687168612
vgg16,0,10,MinMax,355,0.9238095238095239,0.9185703185703186,0.8853633572159673
vgg16,0,10,Standardization,300,0.8523809523809524,0.841314498954731,0.7773064687168612
vgg16,0,10,MinMax,323,0.9238095238095239,0.9185703185703186,0.8853633572159673
vgg16,0,10,Standardization,422,0.8523809523809524,0.841314498954731,0.7773064687168612
vgg16,0,10,Standardization,348,0.8523809523809524,0.841314498954731,0.7773064687168612
vgg16,0,10,MinMax,349,0.9238095238095239,0.9185703185703186,0.8853633572159673
vgg16,0,10,MinMax,285,0.9238095238095239,0.9185703185703186,0.8853633572159673
vgg16,0,10,MinMax,308,0.9238095238095239,0.9185703185703186,0.8853633572159673
vgg16,0,10,MinMax,442,0.9238095238095239,0.9185703185703186,0.8853633572159673
vgg16,0,10,MinMax,470,0.9238095238095239,0.9185703185703186,0.8853633572159673
vgg16,0,10,MinMax,271,0.9238095238095239,0.9185703185703186,0.8853633572159673
vgg16,0,10,MinMax,500,0.9238095238095239,0.9185703185703186,0.8853633572159673
vgg16,0,10,Standardization,474,0.8523809523809524,0.841314498954731,0.7773064687168612
vgg16,0,10,Standardization,357,0.8047619047619048,0.8022448958567883,0.7063037249283668
vgg16,0,10,Standardization,364,0.8047619047619048,0.8022448958567883,0.7063037249283668
vgg16,0,10,MinMax,413,0.5952380952380952,0.46678383863745737,0.378070450506951
vgg16,0,10,Standardization,483,0.8047619047619048,0.8022448958567883,0.7063037249283668
vgg16,0,10,MinMax,452,0.5952380952380952,0.46678383863745737,0.378070450506951
vgg16,0,10,MinMax,461,0.5952380952380952,0.46678383863745737,0.378070450506951
vgg16,0,10,MinMax,403,0.5952380952380952,0.46678383863745737,0.378070450506951
vgg16,0,10,MinMax,486,0.5952380952380952,0.46678383863745737,0.378070450506951
vgg16,0,10,MinMax,470,0.5952380952380952,0.46678383863745737,0.378070450506951
vgg16,0,10,Standardization,328,0.8047619047619048,0.8022448958567883,0.7063037249283668
vgg16,0,10,MinMax,483,0.5952380952380952,0.46678383863745737,0.378070450506951
vgg16,0,10,MinMax,326,0.5952380952380952,0.46678383863745737,0.378070450506951
vgg16,0,10,Standardization,408,0.8047619047619048,0.8022448958567883,0.7063037249283668
vgg16,0,10,MinMax,476,0.5952380952380952,0.46678383863745737,0.378070450506951
vgg16,0,10,MinMax,348,0.5952380952380952,0.46678383863745737,0.378070450506951
vgg16,0,10,MinMax,315,0.5952380952380952,0.46678383863745737,0.378070450506951
vgg16,0,10,MinMax,488,0.5952380952380952,0.46678383863745737,0.378070450506951
vgg16,0,10,MinMax,467,0.5952380952380952,0.46678383863745737,0.378070450506951
vgg16,0,10,MinMax,394,0.5952380952380952,0.46678383863745737,0.378070450506951
vgg16,0,10,Standardization,462,0.8047619047619048,0.8022448958567883,0.7063037249283668
vgg16,0,10,MinMax,337,0.5952380952380952,0.46678383863745737,0.378070450506951
vgg16,0,10,Standardization,410,0.8047619047619048,0.8022448958567883,0.7063037249283668
vgg16,0,10,Standardization,287,0.8047619047619048,0.8022448958567883,0.7063037249283668
vgg16,0,10,MinMax,368,0.5952380952380952,0.46678383863745737,0.378070450506951
vgg16,0,10,MinMax,485,0.5952380952380952,0.46678383863745737,0.378070450506951
vgg16,0,10,Standardization,447,0.8047619047619048,0.8022448958567883,0.7063037249283668
vgg16,0,10,MinMax,267,0.5952380952380952,0.46678383863745737,0.378070450506951
vgg16,0,10,Standardization,436,0.8047619047619048,0.8022448958567883,0.7063037249283668
vgg16,0,10,MinMax,357,0.5952380952380952,0.46678383863745737,0.378070450506951
vgg16,0,10,Standardization,298,0.8047619047619048,0.8022448958567883,0.7063037249283668
vgg16,0,10,MinMax,346,0.5952380952380952,0.46678383863745737,0.378070450506951
vgg16,0,10,Standardization,440,0.8047619047619048,0.8022448958567883,0.7063037249283668
vgg16,0,10,MinMax,367,0.5952380952380952,0.46678383863745737,0.378070450506951
vgg16,0,10,Standardization,389,0.8047619047619048,0.8022448958567883,0.7063037249283668
vgg16,0,10,MinMax,329,0.5952380952380952,0.46678383863745737,0.378070450506951
vgg16,0,10,Standardization,262,0.8047619047619048,0.8022448958567883,0.7063037249283668
vgg16,0,10,MinMax,322,0.5952380952380952,0.46678383863745737,0.378070450506951
vgg16,0,10,MinMax,479,0.5952380952380952,0.46678383863745737,0.378070450506951
vgg16,0,10,Standardization,291,0.8047619047619048,0.8022448958567883,0.7063037249283668
vgg16,0,10,MinMax,369,0.5952380952380952,0.46678383863745737,0.378070450506951
vgg16,0,10,MinMax,490,0.5952380952380952,0.46678383863745737,0.378070450506951
vgg16,0,10,Standardization,356,0.8047619047619048,0.8022448958567883,0.7063037249283668
vgg16,0,10,Standardization,456,0.8047619047619048,0.8022448958567883,0.7063037249283668
vgg16,0,10,MinMax,499,0.5952380952380952,0.46678383863745737,0.378070450506951
vgg16,0,10,MinMax,316,0.5952380952380952,0.46678383863745737,0.378070450506951
vgg16,0,10,MinMax,292,0.5952380952380952,0.46678383863745737,0.378070450506951
vgg16,0,10,MinMax,477,0.5952380952380952,0.46678383863745737,0.378070450506951
vgg16,0,10,Standardization,315,0.8047619047619048,0.8022448958567883,0.7063037249283668
vgg16,0,10,Standardization,261,0.8809523809523809,0.8765462706757671,0.8212096444626072
vgg16,0,10,MinMax,279,0.7904761904761904,0.7840406103940323,0.682015279785257
vgg16,0,10,Standardization,366,0.8809523809523809,0.8765462706757671,0.8212096444626072
vgg16,0,10,MinMax,427,0.7904761904761904,0.7840406103940323,0.682015279785257
vgg16,0,10,Standardization,282,0.8809523809523809,0.8765462706757671,0.8212096444626072
vgg16,0,10,MinMax,285,0.7904761904761904,0.7840406103940323,0.682015279785257
vgg16,0,10,MinMax,358,0.7904761904761904,0.7840406103940323,0.682015279785257
vgg16,0,10,Standardization,344,0.8809523809523809,0.8765462706757671,0.8212096444626072
vgg16,0,10,Standardization,362,0.8809523809523809,0.8765462706757671,0.8212096444626072
vgg16,0,10,Standardization,329,0.8809523809523809,0.8765462706757671,0.8212096444626072
vgg16,0,10,Standardization,489,0.8809523809523809,0.8765462706757671,0.8212096444626072
vgg16,0,10,MinMax,345,0.7904761904761904,0.7840406103940323,0.682015279785257
vgg16,0,10,Standardization,347,0.8809523809523809,0.8765462706757671,0.8212096444626072
vgg16,0,10,Standardization,459,0.8809523809523809,0.8765462706757671,0.8212096444626072
vgg16,0,10,MinMax,506,0.7904761904761904,0.7840406103940323,0.682015279785257
vgg16,0,10,Standardization,381,0.8809523809523809,0.8765462706757671,0.8212096444626072
vgg16,0,10,MinMax,426,0.7904761904761904,0.7840406103940323,0.682015279785257
vgg16,0,10,Standardization,476,0.8809523809523809,0.8765462706757671,0.8212096444626072
vgg16,0,10,MinMax,305,0.7904761904761904,0.7840406103940323,0.682015279785257
vgg16,0,10,MinMax,462,0.7904761904761904,0.7840406103940323,0.682015279785257
vgg16,0,10,MinMax,496,0.7904761904761904,0.7840406103940323,0.682015279785257
vgg16,0,10,Standardization,373,0.8809523809523809,0.8765462706757671,0.8212096444626072
vgg16,0,10,MinMax,481,0.7904761904761904,0.7840406103940323,0.682015279785257
vgg16,0,10,MinMax,457,0.7904761904761904,0.7840406103940323,0.682015279785257
vgg16,0,10,MinMax,409,0.7904761904761904,0.7840406103940323,0.682015279785257
vgg16,0,10,Standardization,483,0.8809523809523809,0.8765462706757671,0.8212096444626072
vgg16,0,10,MinMax,325,0.7904761904761904,0.7840406103940323,0.682015279785257
vgg16,0,10,MinMax,374,0.7904761904761904,0.7840406103940323,0.682015279785257
vgg16,0,10,MinMax,485,0.7904761904761904,0.7840406103940323,0.682015279785257
vgg16,0,10,Standardization,474,0.8809523809523809,0.8765462706757671,0.8212096444626072
vgg16,0,10,Standardization,319,0.8809523809523809,0.8765462706757671,0.8212096444626072
vgg16,0,10,MinMax,380,0.7904761904761904,0.7840406103940323,0.682015279785257
vgg16,0,10,Standardization,275,0.8809523809523809,0.8765462706757671,0.8212096444626072
vgg16,0,10,MinMax,349,0.7904761904761904,0.7840406103940323,0.682015279785257
vgg16,0,10,MinMax,321,0.7904761904761904,0.7840406103940323,0.682015279785257
vgg16,0,10,Standardization,434,0.8809523809523809,0.8765462706757671,0.8212096444626072
vgg16,0,10,Standardization,323,0.8809523809523809,0.8765462706757671,0.8212096444626072
vgg16,0,10,MinMax,469,0.7904761904761904,0.7840406103940323,0.682015279785257
vgg16,0,10,Standardization,472,0.8809523809523809,0.8765462706757671,0.8212096444626072
vgg16,0,10,Standardization,461,0.8809523809523809,0.8765462706757671,0.8212096444626072
vgg16,0,10,MinMax,362,0.7904761904761904,0.7840406103940323,0.682015279785257
vgg16,0,10,Standardization,273,0.8809523809523809,0.8765462706757671,0.8212096444626072
vgg16,0,10,Standardization,410,0.8809523809523809,0.8765462706757671,0.8212096444626072
vgg16,0,10,Standardization,296,0.8809523809523809,0.8765462706757671,0.8212096444626072
vgg16,0,10,MinMax,507,0.7904761904761904,0.7840406103940323,0.682015279785257
vgg16,0,10,MinMax,385,0.7904761904761904,0.7840406103940323,0.682015279785257
vgg16,0,10,MinMax,264,0.7904761904761904,0.7840406103940323,0.682015279785257
vgg16,0,10,MinMax,454,0.7904761904761904,0.7840406103940323,0.682015279785257
vgg16,0,10,Standardization,279,0.7894736842105263,0.7874411950143072,0.686549867066603
vgg16,0,10,Standardization,325,0.7894736842105263,0.7874411950143072,0.686549867066603
vgg16,0,10,MinMax,269,0.84688995215311,0.8213128729752771,0.7675194660734149
vgg16,0,10,MinMax,456,0.84688995215311,0.8213128729752771,0.7675194660734149
vgg16,0,10,Standardization,419,0.7894736842105263,0.7874411950143072,0.686549867066603
vgg16,0,10,MinMax,441,0.84688995215311,0.8213128729752771,0.7675194660734149
vgg16,0,10,MinMax,265,0.84688995215311,0.8213128729752771,0.7675194660734149
vgg16,0,10,Standardization,360,0.7894736842105263,0.7874411950143072,0.686549867066603
vgg16,0,10,MinMax,436,0.84688995215311,0.8213128729752771,0.7675194660734149
vgg16,0,10,MinMax,343,0.84688995215311,0.8213128729752771,0.7675194660734149
vgg16,0,10,Standardization,497,0.7894736842105263,0.7874411950143072,0.686549867066603
vgg16,0,10,MinMax,260,0.84688995215311,0.8213128729752771,0.7675194660734149
vgg16,0,10,MinMax,410,0.84688995215311,0.8213128729752771,0.7675194660734149
vgg16,0,10,MinMax,445,0.84688995215311,0.8213128729752771,0.7675194660734149
vgg16,0,10,MinMax,318,0.84688995215311,0.8213128729752771,0.7675194660734149
vgg16,0,10,Standardization,460,0.7894736842105263,0.7874411950143072,0.686549867066603
vgg16,0,10,MinMax,497,0.84688995215311,0.8213128729752771,0.7675194660734149
vgg16,0,10,MinMax,384,0.84688995215311,0.8213128729752771,0.7675194660734149
vgg16,0,10,Standardization,376,0.7894736842105263,0.7874411950143072,0.686549867066603
vgg16,0,10,Standardization,465,0.7894736842105263,0.7874411950143072,0.686549867066603
vgg16,0,10,MinMax,256,0.84688995215311,0.8213128729752771,0.7675194660734149
vgg16,0,10,Standardization,409,0.7894736842105263,0.7874411950143072,0.686549867066603
vgg16,0,10,MinMax,411,0.84688995215311,0.8213128729752771,0.7675194660734149
vgg16,0,10,MinMax,399,0.84688995215311,0.8213128729752771,0.7675194660734149
vgg16,0,10,Standardization,397,0.7894736842105263,0.7874411950143072,0.686549867066603
vgg16,0,10,MinMax,471,0.84688995215311,0.8213128729752771,0.7675194660734149
vgg16,0,10,Standardization,454,0.7894736842105263,0.7874411950143072,0.686549867066603
vgg16,0,10,Standardization,429,0.7894736842105263,0.7874411950143072,0.686549867066603
vgg16,0,10,MinMax,432,0.84688995215311,0.8213128729752771,0.7675194660734149
vgg16,0,10,Standardization,363,0.7894736842105263,0.7874411950143072,0.686549867066603
vgg16,0,10,Standardization,468,0.7894736842105263,0.7874411950143072,0.686549867066603
vgg16,0,10,Standardization,469,0.7894736842105263,0.7874411950143072,0.686549867066603
vgg16,0,10,MinMax,394,0.84688995215311,0.8213128729752771,0.7675194660734149
vgg16,0,10,MinMax,401,0.84688995215311,0.8213128729752771,0.7675194660734149
vgg16,0,10,Standardization,459,0.7894736842105263,0.7874411950143072,0.686549867066603
vgg16,0,10,MinMax,415,0.84688995215311,0.8213128729752771,0.7675194660734149
vgg16,0,10,MinMax,297,0.84688995215311,0.8213128729752771,0.7675194660734149
