Pretrained model,Lower Bound,Upper bound,Scaling,Features,Accuracy Score,F1 Score,Cohens Kappa Score
vgg19,0,11,Standardization,408,0.645933014354067,0.6314916925767586,0.4653992395437263
vgg19,0,11,Standardization,395,0.645933014354067,0.6314916925767586,0.4653992395437263
vgg19,0,11,Standardization,318,0.645933014354067,0.6314916925767586,0.4653992395437263
vgg19,0,11,MinMax,327,0.7559808612440191,0.7402456896127783,0.6332071576049553
vgg19,0,11,Standardization,261,0.645933014354067,0.6314916925767586,0.4653992395437263
vgg19,0,11,Standardization,354,0.645933014354067,0.6314916925767586,0.4653992395437263
vgg19,0,11,Standardization,276,0.645933014354067,0.6314916925767586,0.4653992395437263
vgg19,0,11,Standardization,319,0.645933014354067,0.6314916925767586,0.4653992395437263
vgg19,0,11,MinMax,422,0.7559808612440191,0.7402456896127783,0.6332071576049553
vgg19,0,11,MinMax,313,0.7559808612440191,0.7402456896127783,0.6332071576049553
vgg19,0,11,MinMax,260,0.7559808612440191,0.7402456896127783,0.6332071576049553
vgg19,0,11,MinMax,421,0.7559808612440191,0.7402456896127783,0.6332071576049553
vgg19,0,11,MinMax,493,0.7559808612440191,0.7402456896127783,0.6332071576049553
vgg19,0,11,Standardization,508,0.645933014354067,0.6314916925767586,0.4653992395437263
vgg19,0,11,MinMax,410,0.7559808612440191,0.7402456896127783,0.6332071576049553
vgg19,0,11,MinMax,476,0.7559808612440191,0.7402456896127783,0.6332071576049553
vgg19,0,11,Standardization,324,0.645933014354067,0.6314916925767586,0.4653992395437263
vgg19,0,11,Standardization,291,0.645933014354067,0.6314916925767586,0.4653992395437263
vgg19,0,11,MinMax,436,0.7559808612440191,0.7402456896127783,0.6332071576049553
vgg19,0,11,MinMax,307,0.8133971291866029,0.8041854862993074,0.7183872305140961
vgg19,0,11,Standardization,405,0.7751196172248804,0.7608810942144276,0.6603388658367912
vgg19,0,11,MinMax,285,0.8133971291866029,0.8041854862993074,0.7183872305140961
vgg19,0,11,Standardization,393,0.7751196172248804,0.7608810942144276,0.6603388658367912
vgg19,0,11,Standardization,345,0.7751196172248804,0.7608810942144276,0.6603388658367912
vgg19,0,11,Standardization,403,0.7751196172248804,0.7608810942144276,0.6603388658367912
vgg19,0,11,MinMax,372,0.8133971291866029,0.8041854862993074,0.7183872305140961
vgg19,0,11,MinMax,264,0.8133971291866029,0.8041854862993074,0.7183872305140961
vgg19,0,11,Standardization,464,0.7751196172248804,0.7608810942144276,0.6603388658367912
vgg19,0,11,Standardization,490,0.7751196172248804,0.7608810942144276,0.6603388658367912
vgg19,0,11,Standardization,282,0.7751196172248804,0.7608810942144276,0.6603388658367912
vgg19,0,11,Standardization,294,0.7751196172248804,0.7608810942144276,0.6603388658367912
vgg19,0,11,Standardization,400,0.7751196172248804,0.7608810942144276,0.6603388658367912
vgg19,0,11,MinMax,326,0.8133971291866029,0.8041854862993074,0.7183872305140961
vgg19,0,11,Standardization,482,0.7751196172248804,0.7608810942144276,0.6603388658367912
vgg19,0,11,Standardization,483,0.7751196172248804,0.7608810942144276,0.6603388658367912
vgg19,0,11,MinMax,479,0.8133971291866029,0.8041854862993074,0.7183872305140961
vgg19,0,11,Standardization,346,0.7751196172248804,0.7608810942144276,0.6603388658367912
vgg19,0,11,Standardization,351,0.7751196172248804,0.7608810942144276,0.6603388658367912
vgg19,0,11,Standardization,263,0.7751196172248804,0.7608810942144276,0.6603388658367912
vgg19,0,11,Standardization,284,0.7751196172248804,0.7608810942144276,0.6603388658367912
vgg19,0,11,MinMax,416,0.8133971291866029,0.8041854862993074,0.7183872305140961
vgg19,0,11,Standardization,308,0.7751196172248804,0.7608810942144276,0.6603388658367912
vgg19,0,11,MinMax,275,0.8133971291866029,0.8041854862993074,0.7183872305140961
vgg19,0,11,MinMax,415,0.8133971291866029,0.8041854862993074,0.7183872305140961
vgg19,0,11,MinMax,260,0.8133971291866029,0.8041854862993074,0.7183872305140961
vgg19,0,11,Standardization,315,0.7751196172248804,0.7608810942144276,0.6603388658367912
vgg19,0,11,Standardization,279,0.7751196172248804,0.7608810942144276,0.6603388658367912
vgg19,0,11,MinMax,408,0.8133971291866029,0.8041854862993074,0.7183872305140961
vgg19,0,11,Standardization,413,0.7751196172248804,0.7608810942144276,0.6603388658367912
vgg19,0,11,MinMax,428,0.8133971291866029,0.8041854862993074,0.7183872305140961
vgg19,0,11,Standardization,332,0.7751196172248804,0.7608810942144276,0.6603388658367912
vgg19,0,11,MinMax,431,0.8133971291866029,0.8041854862993074,0.7183872305140961
vgg19,0,11,Standardization,313,0.7751196172248804,0.7608810942144276,0.6603388658367912
vgg19,0,11,Standardization,392,0.7751196172248804,0.7608810942144276,0.6603388658367912
vgg19,0,11,Standardization,303,0.7751196172248804,0.7608810942144276,0.6603388658367912
vgg19,0,11,Standardization,445,0.7751196172248804,0.7608810942144276,0.6603388658367912
vgg19,0,11,Standardization,264,0.7751196172248804,0.7608810942144276,0.6603388658367912
vgg19,0,11,Standardization,450,0.7751196172248804,0.7608810942144276,0.6603388658367912
vgg19,0,11,Standardization,355,0.7751196172248804,0.7608810942144276,0.6603388658367912
vgg19,0,11,Standardization,256,0.7751196172248804,0.7608810942144276,0.6603388658367912
vgg19,0,11,Standardization,502,0.7751196172248804,0.7608810942144276,0.6603388658367912
vgg19,0,11,Standardization,280,0.7751196172248804,0.7608810942144276,0.6603388658367912
vgg19,0,11,MinMax,341,0.8133971291866029,0.8041854862993074,0.7183872305140961
vgg19,0,11,Standardization,455,0.7751196172248804,0.7608810942144276,0.6603388658367912
vgg19,0,11,Standardization,376,0.7751196172248804,0.7608810942144276,0.6603388658367912
vgg19,0,11,MinMax,488,0.8133971291866029,0.8041854862993074,0.7183872305140961
vgg19,0,11,MinMax,510,0.6794258373205742,0.661380837851426,0.5178030303030303
vgg19,0,11,MinMax,280,0.6794258373205742,0.661380837851426,0.5178030303030303
vgg19,0,11,MinMax,324,0.6794258373205742,0.661380837851426,0.5178030303030303
vgg19,0,11,MinMax,381,0.6794258373205742,0.661380837851426,0.5178030303030303
vgg19,0,11,Standardization,278,0.631578947368421,0.6198083092225226,0.4479434667764399
vgg19,0,11,Standardization,390,0.631578947368421,0.6198083092225226,0.4479434667764399
vgg19,0,11,MinMax,451,0.6794258373205742,0.661380837851426,0.5178030303030303
vgg19,0,11,Standardization,260,0.631578947368421,0.6198083092225226,0.4479434667764399
vgg19,0,11,Standardization,417,0.631578947368421,0.6198083092225226,0.4479434667764399
vgg19,0,11,Standardization,439,0.631578947368421,0.6198083092225226,0.4479434667764399
vgg19,0,11,Standardization,296,0.631578947368421,0.6198083092225226,0.4479434667764399
vgg19,0,11,Standardization,392,0.631578947368421,0.6198083092225226,0.4479434667764399
vgg19,0,11,Standardization,483,0.631578947368421,0.6198083092225226,0.4479434667764399
vgg19,0,11,MinMax,285,0.6794258373205742,0.661380837851426,0.5178030303030303
vgg19,0,11,Standardization,501,0.631578947368421,0.6198083092225226,0.4479434667764399
vgg19,0,11,MinMax,454,0.6794258373205742,0.661380837851426,0.5178030303030303
vgg19,0,11,Standardization,363,0.631578947368421,0.6198083092225226,0.4479434667764399
vgg19,0,11,Standardization,304,0.631578947368421,0.6198083092225226,0.4479434667764399
vgg19,0,11,Standardization,482,0.631578947368421,0.6198083092225226,0.4479434667764399
vgg19,0,11,Standardization,334,0.631578947368421,0.6198083092225226,0.4479434667764399
vgg19,0,11,Standardization,285,0.631578947368421,0.6198083092225226,0.4479434667764399
vgg19,0,11,Standardization,317,0.631578947368421,0.6198083092225226,0.4479434667764399
vgg19,0,11,Standardization,330,0.631578947368421,0.6198083092225226,0.4479434667764399
vgg19,0,11,MinMax,328,0.6794258373205742,0.661380837851426,0.5178030303030303
vgg19,0,11,Standardization,346,0.631578947368421,0.6198083092225226,0.4479434667764399
vgg19,0,11,Standardization,281,0.631578947368421,0.6198083092225226,0.4479434667764399
vgg19,0,11,MinMax,345,0.6794258373205742,0.661380837851426,0.5178030303030303
vgg19,0,11,Standardization,320,0.631578947368421,0.6198083092225226,0.4479434667764399
vgg19,0,11,MinMax,304,0.6794258373205742,0.661380837851426,0.5178030303030303
vgg19,0,11,Standardization,286,0.631578947368421,0.6198083092225226,0.4479434667764399
vgg19,0,11,Standardization,432,0.631578947368421,0.6198083092225226,0.4479434667764399
vgg19,0,11,MinMax,412,0.6794258373205742,0.661380837851426,0.5178030303030303
vgg19,0,11,MinMax,288,0.6794258373205742,0.661380837851426,0.5178030303030303
vgg19,0,11,Standardization,438,0.631578947368421,0.6198083092225226,0.4479434667764399
vgg19,0,11,MinMax,367,0.6794258373205742,0.661380837851426,0.5178030303030303
vgg19,0,11,MinMax,407,0.6794258373205742,0.661380837851426,0.5178030303030303
vgg19,0,11,Standardization,327,0.631578947368421,0.6198083092225226,0.4479434667764399
vgg19,0,11,Standardization,413,0.631578947368421,0.6198083092225226,0.4479434667764399
vgg19,0,11,MinMax,422,0.6794258373205742,0.661380837851426,0.5178030303030303
vgg19,0,11,Standardization,275,0.631578947368421,0.6198083092225226,0.4479434667764399
vgg19,0,11,Standardization,388,0.631578947368421,0.6198083092225226,0.4479434667764399
vgg19,0,11,Standardization,505,0.631578947368421,0.6198083092225226,0.4479434667764399
vgg19,0,11,MinMax,455,0.6794258373205742,0.661380837851426,0.5178030303030303
vgg19,0,11,MinMax,306,0.6794258373205742,0.661380837851426,0.5178030303030303
vgg19,0,11,Standardization,422,0.631578947368421,0.6198083092225226,0.4479434667764399
vgg19,0,11,Standardization,511,0.631578947368421,0.6198083092225226,0.4479434667764399
vgg19,0,11,MinMax,492,0.6794258373205742,0.661380837851426,0.5178030303030303
vgg19,0,11,MinMax,421,0.6794258373205742,0.661380837851426,0.5178030303030303
vgg19,0,11,Standardization,459,0.45454545454545453,0.4147268102643356,0.18829421183524675
vgg19,0,11,MinMax,499,0.3827751196172249,0.3835604431819277,0.10291475344380108
vgg19,0,11,Standardization,379,0.45454545454545453,0.4147268102643356,0.18829421183524675
vgg19,0,11,MinMax,384,0.3827751196172249,0.3835604431819277,0.10291475344380108
vgg19,0,11,Standardization,403,0.45454545454545453,0.4147268102643356,0.18829421183524675
vgg19,0,11,MinMax,371,0.3827751196172249,0.3835604431819277,0.10291475344380108
vgg19,0,11,Standardization,457,0.45454545454545453,0.4147268102643356,0.18829421183524675
vgg19,0,11,MinMax,507,0.3827751196172249,0.3835604431819277,0.10291475344380108
vgg19,0,11,Standardization,431,0.45454545454545453,0.4147268102643356,0.18829421183524675
vgg19,0,11,MinMax,364,0.3827751196172249,0.3835604431819277,0.10291475344380108
vgg19,0,11,MinMax,348,0.3827751196172249,0.3835604431819277,0.10291475344380108
vgg19,0,11,Standardization,432,0.45454545454545453,0.4147268102643356,0.18829421183524675
vgg19,0,11,MinMax,339,0.3827751196172249,0.3835604431819277,0.10291475344380108
vgg19,0,11,Standardization,398,0.45454545454545453,0.4147268102643356,0.18829421183524675
vgg19,0,11,Standardization,376,0.45454545454545453,0.4147268102643356,0.18829421183524675
vgg19,0,11,Standardization,361,0.45454545454545453,0.4147268102643356,0.18829421183524675
vgg19,0,11,MinMax,353,0.3827751196172249,0.3835604431819277,0.10291475344380108
vgg19,0,11,Standardization,343,0.45454545454545453,0.4147268102643356,0.18829421183524675
vgg19,0,11,MinMax,309,0.3827751196172249,0.3835604431819277,0.10291475344380108
vgg19,0,11,MinMax,503,0.3827751196172249,0.3835604431819277,0.10291475344380108
vgg19,0,11,MinMax,345,0.3827751196172249,0.3835604431819277,0.10291475344380108
vgg19,0,11,Standardization,510,0.45454545454545453,0.4147268102643356,0.18829421183524675
vgg19,0,11,Standardization,259,0.45454545454545453,0.4147268102643356,0.18829421183524675
vgg19,0,11,Standardization,429,0.45454545454545453,0.4147268102643356,0.18829421183524675
vgg19,0,11,Standardization,414,0.45454545454545453,0.4147268102643356,0.18829421183524675
vgg19,0,11,Standardization,503,0.45454545454545453,0.4147268102643356,0.18829421183524675
vgg19,0,11,Standardization,489,0.45454545454545453,0.4147268102643356,0.18829421183524675
vgg19,0,11,Standardization,445,0.45454545454545453,0.4147268102643356,0.18829421183524675
vgg19,0,11,Standardization,451,0.45454545454545453,0.4147268102643356,0.18829421183524675
vgg19,0,11,MinMax,347,0.3827751196172249,0.3835604431819277,0.10291475344380108
vgg19,0,11,Standardization,287,0.45454545454545453,0.4147268102643356,0.18829421183524675
vgg19,0,11,Standardization,434,0.45454545454545453,0.4147268102643356,0.18829421183524675
vgg19,0,11,Standardization,325,0.45454545454545453,0.4147268102643356,0.18829421183524675
vgg19,0,11,Standardization,338,0.45454545454545453,0.4147268102643356,0.18829421183524675
vgg19,0,11,Standardization,386,0.45454545454545453,0.4147268102643356,0.18829421183524675
vgg19,0,11,MinMax,322,0.3827751196172249,0.3835604431819277,0.10291475344380108
vgg19,0,11,Standardization,482,0.45454545454545453,0.4147268102643356,0.18829421183524675
vgg19,0,11,MinMax,284,0.3827751196172249,0.3835604431819277,0.10291475344380108
vgg19,0,11,MinMax,340,0.3827751196172249,0.3835604431819277,0.10291475344380108
vgg19,0,11,MinMax,509,0.3827751196172249,0.3835604431819277,0.10291475344380108
vgg19,0,11,Standardization,293,0.45454545454545453,0.4147268102643356,0.18829421183524675
vgg19,0,11,Standardization,330,0.45454545454545453,0.4147268102643356,0.18829421183524675
vgg19,0,11,MinMax,494,0.3827751196172249,0.3835604431819277,0.10291475344380108
vgg19,0,11,Standardization,359,0.45454545454545453,0.4147268102643356,0.18829421183524675
vgg19,0,11,MinMax,383,0.3827751196172249,0.3835604431819277,0.10291475344380108
vgg19,0,11,MinMax,419,0.3827751196172249,0.3835604431819277,0.10291475344380108
vgg19,0,11,Standardization,402,0.45454545454545453,0.4147268102643356,0.18829421183524675
vgg19,0,11,MinMax,341,0.3827751196172249,0.3835604431819277,0.10291475344380108
vgg19,0,16,Standardization,257,0.7666666666666667,0.763109692875562,0.6509853135705321
vgg19,0,16,MinMax,390,0.7476190476190476,0.7456951273589644,0.6207448802262583
vgg19,0,16,Standardization,358,0.7666666666666667,0.763109692875562,0.6509853135705321
vgg19,0,16,Standardization,343,0.7666666666666667,0.763109692875562,0.6509853135705321
vgg19,0,16,Standardization,344,0.7666666666666667,0.763109692875562,0.6509853135705321
vgg19,0,16,Standardization,361,0.7666666666666667,0.763109692875562,0.6509853135705321
vgg19,0,16,MinMax,425,0.7476190476190476,0.7456951273589644,0.6207448802262583
vgg19,0,16,MinMax,312,0.7476190476190476,0.7456951273589644,0.6207448802262583
vgg19,0,16,MinMax,284,0.7476190476190476,0.7456951273589644,0.6207448802262583
vgg19,0,16,MinMax,488,0.7476190476190476,0.7456951273589644,0.6207448802262583
vgg19,0,16,Standardization,391,0.7666666666666667,0.763109692875562,0.6509853135705321
vgg19,0,16,MinMax,459,0.7476190476190476,0.7456951273589644,0.6207448802262583
vgg19,0,16,Standardization,288,0.7666666666666667,0.763109692875562,0.6509853135705321
vgg19,0,16,Standardization,266,0.7666666666666667,0.763109692875562,0.6509853135705321
vgg19,0,16,MinMax,392,0.7476190476190476,0.7456951273589644,0.6207448802262583
vgg19,0,16,MinMax,296,0.7476190476190476,0.7456951273589644,0.6207448802262583
vgg19,0,16,MinMax,416,0.7476190476190476,0.7456951273589644,0.6207448802262583
vgg19,0,16,Standardization,271,0.7666666666666667,0.763109692875562,0.6509853135705321
vgg19,0,16,MinMax,273,0.7476190476190476,0.7456951273589644,0.6207448802262583
vgg19,0,16,Standardization,432,0.7666666666666667,0.763109692875562,0.6509853135705321
vgg19,0,16,Standardization,509,0.7666666666666667,0.763109692875562,0.6509853135705321
vgg19,0,16,Standardization,316,0.7666666666666667,0.763109692875562,0.6509853135705321
vgg19,0,16,MinMax,364,0.7476190476190476,0.7456951273589644,0.6207448802262583
vgg19,0,16,MinMax,460,0.7476190476190476,0.7456951273589644,0.6207448802262583
vgg19,0,16,Standardization,455,0.7666666666666667,0.763109692875562,0.6509853135705321
vgg19,0,16,MinMax,257,0.7476190476190476,0.7456951273589644,0.6207448802262583
vgg19,0,16,Standardization,476,0.7666666666666667,0.763109692875562,0.6509853135705321
vgg19,0,16,MinMax,412,0.7476190476190476,0.7456951273589644,0.6207448802262583
vgg19,0,16,Standardization,433,0.7666666666666667,0.763109692875562,0.6509853135705321
vgg19,0,16,Standardization,305,0.7666666666666667,0.763109692875562,0.6509853135705321
vgg19,0,16,Standardization,442,0.7666666666666667,0.763109692875562,0.6509853135705321
vgg19,0,16,MinMax,316,0.7476190476190476,0.7456951273589644,0.6207448802262583
vgg19,0,16,MinMax,438,0.7476190476190476,0.7456951273589644,0.6207448802262583
vgg19,0,16,Standardization,490,0.7666666666666667,0.763109692875562,0.6509853135705321
vgg19,0,16,Standardization,423,0.7666666666666667,0.763109692875562,0.6509853135705321
vgg19,0,16,MinMax,325,0.7476190476190476,0.7456951273589644,0.6207448802262583
vgg19,0,16,Standardization,338,0.7666666666666667,0.763109692875562,0.6509853135705321
vgg19,0,16,MinMax,357,0.7476190476190476,0.7456951273589644,0.6207448802262583
vgg19,0,16,MinMax,271,0.7476190476190476,0.7456951273589644,0.6207448802262583
vgg19,0,16,Standardization,431,0.7666666666666667,0.763109692875562,0.6509853135705321
vgg19,0,16,MinMax,322,0.7476190476190476,0.7456951273589644,0.6207448802262583
vgg19,0,16,Standardization,474,0.7666666666666667,0.763109692875562,0.6509853135705321
vgg19,0,16,Standardization,419,0.7666666666666667,0.763109692875562,0.6509853135705321
vgg19,0,16,Standardization,469,0.7666666666666667,0.763109692875562,0.6509853135705321
vgg19,0,16,Standardization,461,0.7666666666666667,0.763109692875562,0.6509853135705321
vgg19,0,16,MinMax,463,0.7476190476190476,0.7456951273589644,0.6207448802262583
vgg19,0,16,Standardization,420,0.7666666666666667,0.763109692875562,0.6509853135705321
vgg19,0,16,Standardization,387,0.7666666666666667,0.763109692875562,0.6509853135705321
vgg19,0,16,Standardization,416,0.8238095238095238,0.8115876837064917,0.7348756269833145
vgg19,0,16,MinMax,448,0.8380952380952381,0.8385559248937686,0.758962932955236
vgg19,0,16,Standardization,414,0.8238095238095238,0.8115876837064917,0.7348756269833145
vgg19,0,16,MinMax,497,0.8380952380952381,0.8385559248937686,0.758962932955236
vgg19,0,16,MinMax,483,0.8380952380952381,0.8385559248937686,0.758962932955236
vgg19,0,16,Standardization,440,0.8238095238095238,0.8115876837064917,0.7348756269833145
vgg19,0,16,Standardization,302,0.8238095238095238,0.8115876837064917,0.7348756269833145
vgg19,0,16,Standardization,406,0.8238095238095238,0.8115876837064917,0.7348756269833145
vgg19,0,16,MinMax,434,0.8380952380952381,0.8385559248937686,0.758962932955236
vgg19,0,16,Standardization,396,0.8238095238095238,0.8115876837064917,0.7348756269833145
vgg19,0,16,Standardization,286,0.8238095238095238,0.8115876837064917,0.7348756269833145
vgg19,0,16,Standardization,403,0.8238095238095238,0.8115876837064917,0.7348756269833145
vgg19,0,16,Standardization,311,0.8238095238095238,0.8115876837064917,0.7348756269833145
vgg19,0,16,Standardization,501,0.8238095238095238,0.8115876837064917,0.7348756269833145
vgg19,0,16,Standardization,346,0.8238095238095238,0.8115876837064917,0.7348756269833145
vgg19,0,16,Standardization,389,0.8238095238095238,0.8115876837064917,0.7348756269833145
vgg19,0,16,Standardization,266,0.8238095238095238,0.8115876837064917,0.7348756269833145
vgg19,0,16,Standardization,328,0.8238095238095238,0.8115876837064917,0.7348756269833145
vgg19,0,16,Standardization,401,0.8238095238095238,0.8115876837064917,0.7348756269833145
vgg19,0,16,MinMax,494,0.8380952380952381,0.8385559248937686,0.758962932955236
vgg19,0,16,Standardization,428,0.8238095238095238,0.8115876837064917,0.7348756269833145
vgg19,0,16,Standardization,377,0.8238095238095238,0.8115876837064917,0.7348756269833145
vgg19,0,16,MinMax,308,0.8380952380952381,0.8385559248937686,0.758962932955236
vgg19,0,16,MinMax,462,0.8380952380952381,0.8385559248937686,0.758962932955236
vgg19,0,16,MinMax,443,0.8380952380952381,0.8385559248937686,0.758962932955236
vgg19,0,16,MinMax,361,0.8380952380952381,0.8385559248937686,0.758962932955236
vgg19,0,16,MinMax,419,0.8380952380952381,0.8385559248937686,0.758962932955236
vgg19,0,16,Standardization,485,0.8238095238095238,0.8115876837064917,0.7348756269833145
vgg19,0,16,Standardization,313,0.8238095238095238,0.8115876837064917,0.7348756269833145
vgg19,0,16,MinMax,257,0.8380952380952381,0.8385559248937686,0.758962932955236
vgg19,0,16,MinMax,322,0.8380952380952381,0.8385559248937686,0.758962932955236
vgg19,0,16,MinMax,364,0.8380952380952381,0.8385559248937686,0.758962932955236
vgg19,0,16,MinMax,289,0.8380952380952381,0.8385559248937686,0.758962932955236
vgg19,0,16,MinMax,284,0.8380952380952381,0.8385559248937686,0.758962932955236
vgg19,0,16,MinMax,451,0.8380952380952381,0.8385559248937686,0.758962932955236
vgg19,0,16,Standardization,386,0.8238095238095238,0.8115876837064917,0.7348756269833145
vgg19,0,16,Standardization,444,0.8238095238095238,0.8115876837064917,0.7348756269833145
vgg19,0,16,Standardization,319,0.8238095238095238,0.8115876837064917,0.7348756269833145
vgg19,0,16,MinMax,312,0.8380952380952381,0.8385559248937686,0.758962932955236
vgg19,0,16,MinMax,320,0.8380952380952381,0.8385559248937686,0.758962932955236
vgg19,0,16,MinMax,346,0.8380952380952381,0.8385559248937686,0.758962932955236
vgg19,0,16,Standardization,390,0.8238095238095238,0.8115876837064917,0.7348756269833145
vgg19,0,16,MinMax,409,0.8380952380952381,0.8385559248937686,0.758962932955236
vgg19,0,16,Standardization,356,0.8238095238095238,0.8115876837064917,0.7348756269833145
vgg19,0,16,Standardization,280,0.8238095238095238,0.8115876837064917,0.7348756269833145
vgg19,0,16,Standardization,330,0.8238095238095238,0.8115876837064917,0.7348756269833145
vgg19,0,16,MinMax,453,0.6523809523809524,0.6025303577123015,0.4793683138053999
vgg19,0,16,MinMax,342,0.6523809523809524,0.6025303577123015,0.4793683138053999
vgg19,0,16,MinMax,271,0.6523809523809524,0.6025303577123015,0.4793683138053999
vgg19,0,16,MinMax,444,0.6523809523809524,0.6025303577123015,0.4793683138053999
vgg19,0,16,Standardization,356,0.7523809523809524,0.7300176536671481,0.6209123099354301
vgg19,0,16,MinMax,321,0.6523809523809524,0.6025303577123015,0.4793683138053999
vgg19,0,16,Standardization,318,0.7523809523809524,0.7300176536671481,0.6209123099354301
vgg19,0,16,MinMax,462,0.6523809523809524,0.6025303577123015,0.4793683138053999
vgg19,0,16,Standardization,329,0.7523809523809524,0.7300176536671481,0.6209123099354301
vgg19,0,16,Standardization,500,0.7523809523809524,0.7300176536671481,0.6209123099354301
vgg19,0,16,Standardization,337,0.7523809523809524,0.7300176536671481,0.6209123099354301
vgg19,0,16,MinMax,405,0.6523809523809524,0.6025303577123015,0.4793683138053999
vgg19,0,16,Standardization,368,0.7523809523809524,0.7300176536671481,0.6209123099354301
vgg19,0,16,MinMax,331,0.6523809523809524,0.6025303577123015,0.4793683138053999
vgg19,0,16,Standardization,309,0.7523809523809524,0.7300176536671481,0.6209123099354301
vgg19,0,16,MinMax,357,0.6523809523809524,0.6025303577123015,0.4793683138053999
vgg19,0,16,Standardization,375,0.7523809523809524,0.7300176536671481,0.6209123099354301
vgg19,0,16,MinMax,412,0.6523809523809524,0.6025303577123015,0.4793683138053999
vgg19,0,16,MinMax,483,0.6523809523809524,0.6025303577123015,0.4793683138053999
vgg19,0,16,MinMax,355,0.6523809523809524,0.6025303577123015,0.4793683138053999
vgg19,0,16,MinMax,365,0.6523809523809524,0.6025303577123015,0.4793683138053999
vgg19,0,16,Standardization,396,0.7523809523809524,0.7300176536671481,0.6209123099354301
vgg19,0,16,Standardization,342,0.7523809523809524,0.7300176536671481,0.6209123099354301
vgg19,0,16,MinMax,490,0.6523809523809524,0.6025303577123015,0.4793683138053999
vgg19,0,16,Standardization,395,0.7523809523809524,0.7300176536671481,0.6209123099354301
vgg19,0,16,Standardization,461,0.7523809523809524,0.7300176536671481,0.6209123099354301
vgg19,0,16,Standardization,475,0.7523809523809524,0.7300176536671481,0.6209123099354301
vgg19,0,16,MinMax,349,0.6523809523809524,0.6025303577123015,0.4793683138053999
vgg19,0,16,Standardization,263,0.7523809523809524,0.7300176536671481,0.6209123099354301
vgg19,0,16,MinMax,474,0.6523809523809524,0.6025303577123015,0.4793683138053999
vgg19,0,16,Standardization,312,0.7523809523809524,0.7300176536671481,0.6209123099354301
vgg19,0,16,MinMax,370,0.6523809523809524,0.6025303577123015,0.4793683138053999
vgg19,0,16,Standardization,435,0.7523809523809524,0.7300176536671481,0.6209123099354301
vgg19,0,16,Standardization,431,0.7523809523809524,0.7300176536671481,0.6209123099354301
vgg19,0,16,MinMax,336,0.6523809523809524,0.6025303577123015,0.4793683138053999
vgg19,0,16,Standardization,338,0.7523809523809524,0.7300176536671481,0.6209123099354301
vgg19,0,16,MinMax,309,0.6523809523809524,0.6025303577123015,0.4793683138053999
vgg19,0,16,MinMax,402,0.6523809523809524,0.6025303577123015,0.4793683138053999
vgg19,0,16,Standardization,499,0.7523809523809524,0.7300176536671481,0.6209123099354301
vgg19,0,16,Standardization,389,0.7523809523809524,0.7300176536671481,0.6209123099354301
vgg19,0,16,MinMax,502,0.6523809523809524,0.6025303577123015,0.4793683138053999
vgg19,0,16,Standardization,272,0.7523809523809524,0.7300176536671481,0.6209123099354301
vgg19,0,16,MinMax,461,0.6523809523809524,0.6025303577123015,0.4793683138053999
vgg19,0,16,MinMax,480,0.6523809523809524,0.6025303577123015,0.4793683138053999
vgg19,0,16,Standardization,471,0.7523809523809524,0.7300176536671481,0.6209123099354301
vgg19,0,16,Standardization,266,0.7523809523809524,0.7300176536671481,0.6209123099354301
vgg19,0,16,MinMax,416,0.6523809523809524,0.6025303577123015,0.4793683138053999
vgg19,0,16,MinMax,268,0.6523809523809524,0.6025303577123015,0.4793683138053999
vgg19,0,16,MinMax,348,0.6571428571428571,0.6596491228070175,0.49254933548127267
vgg19,0,16,MinMax,291,0.6571428571428571,0.6596491228070175,0.49254933548127267
vgg19,0,16,MinMax,487,0.6571428571428571,0.6596491228070175,0.49254933548127267
vgg19,0,16,Standardization,278,0.6285714285714286,0.6179894936779279,0.4450091482008538
vgg19,0,16,Standardization,435,0.6285714285714286,0.6179894936779279,0.4450091482008538
vgg19,0,16,Standardization,306,0.6285714285714286,0.6179894936779279,0.4450091482008538
vgg19,0,16,MinMax,418,0.6571428571428571,0.6596491228070175,0.49254933548127267
vgg19,0,16,Standardization,484,0.6285714285714286,0.6179894936779279,0.4450091482008538
vgg19,0,16,MinMax,458,0.6571428571428571,0.6596491228070175,0.49254933548127267
vgg19,0,16,MinMax,500,0.6571428571428571,0.6596491228070175,0.49254933548127267
vgg19,0,16,Standardization,304,0.6285714285714286,0.6179894936779279,0.4450091482008538
vgg19,0,16,Standardization,408,0.6285714285714286,0.6179894936779279,0.4450091482008538
vgg19,0,16,Standardization,356,0.6285714285714286,0.6179894936779279,0.4450091482008538
vgg19,0,16,MinMax,290,0.6571428571428571,0.6596491228070175,0.49254933548127267
vgg19,0,16,Standardization,496,0.6285714285714286,0.6179894936779279,0.4450091482008538
vgg19,0,16,Standardization,299,0.6285714285714286,0.6179894936779279,0.4450091482008538
vgg19,0,16,Standardization,261,0.6285714285714286,0.6179894936779279,0.4450091482008538
vgg19,0,16,Standardization,476,0.6285714285714286,0.6179894936779279,0.4450091482008538
vgg19,0,16,Standardization,289,0.6285714285714286,0.6179894936779279,0.4450091482008538
vgg19,0,16,Standardization,372,0.6285714285714286,0.6179894936779279,0.4450091482008538
vgg19,0,16,MinMax,466,0.6571428571428571,0.6596491228070175,0.49254933548127267
vgg19,0,16,Standardization,354,0.6285714285714286,0.6179894936779279,0.4450091482008538
